0.1 -0.498755453842497
0.5 -0.472134576662476
0.9 -0.426368671311243
1.3 -0.378725004811882
1.7 -0.336190054396208
2.1 -0.300078324564992
2.5 -0.270610096931346
2.9 -0.244434690569611
3.3 -0.224030217546257
3.7 -0.197224251278305
