-4.9921875 -1.0810820487861
-4.9765625 -0.37037741679138
-4.9609375 -0.228577125236531
-4.9453125 -0.168063068579384
-4.9296875 -0.134656362612041
-4.9140625 -0.113581753945727
-4.8984375 -0.099157196199394
-4.8828125 -0.0887317712993372
-4.8671875 -0.0809027311775578
-4.8515625 -0.0748586244788091
-4.8359375 -0.0700977856603584
-4.8203125 -0.0662937057908394
-4.8046875 -0.0632250321092527
-4.7890625 -0.060736686008373
-4.7734375 -0.0587170777008585
-4.7578125 -0.0570841491308709
-4.7421875 -0.0557765009495775
-4.7265625 -0.0547475711843451
-4.7109375 -0.0539617123044674
-4.6953125 -0.0533914867737396
-4.6796875 -0.0530157667862675
-4.6640625 -0.052818378359792
-4.6484375 -0.0527871227135813
-4.6328125 -0.0529130651673216
-4.6171875 -0.0531900181492086
-4.6015625 -0.0536141685380386
-4.5859375 -0.0541838153131187
-4.5703125 -0.0548991942524757
-4.5546875 -0.0557623739990723
-4.5390625 -0.0567772133465449
-4.5234375 -0.0579493738281679
-4.5078125 -0.0592863851370487
-4.4921875 -0.060797763934054
-4.4765625 -0.0624951895079358
-4.4609375 -0.0643927428026902
-4.4453125 -0.0665072187875055
-4.4296875 -0.0688585263209735
-4.4140625 -0.0714701949390399
-4.3984375 -0.0743700148929991
-4.3828125 -0.0775908460048267
-4.3671875 -0.0811716435386024
-4.3515625 -0.0851587668531242
-4.3359375 -0.08960766142636
-4.3203125 -0.0945850404911237
-4.3046875 -0.100171744561558
-4.2890625 -0.106466534436571
-4.2734375 -0.113591190288703
-4.2578125 -0.121697470264889
-4.2421875 -0.130976767805526
-4.2265625 -0.141673770024331
-4.2109375 -0.154106191364202
-4.1953125 -0.168693984347823
-4.1796875 -0.186003795824424
-4.1640625 -0.206818832183628
-4.1484375 -0.232252855816528
-4.1328125 -0.263944656173287
-4.1171875 -0.304408105112361
-4.1015625 -0.357705349056634
-4.0859375 -0.430854403359649
-4.0703125 -0.537113552950598
-4.0546875 -0.704896172853362
-4.0390625 -1.00808114601367
-4.0234375 -1.71756500277983
-4.0078125 -5.27143989784951
-3.9921875 5.39696429042439
-3.9765625 1.84320636325085
-3.9609375 1.1339568322281
-3.9453125 0.831124393833984
-3.9296875 0.663813787564045
-3.9140625 0.558147837748926
-3.8984375 0.485715328257969
-3.8828125 0.433260602047545
-3.8671875 0.39376876190327
-3.8515625 0.363181295322972
-3.8359375 0.33898851034189
-3.8203125 0.319556378694905
-3.8046875 0.303776521462425
-3.7890625 0.290871785336974
-3.7734375 0.280282300587692
-3.7578125 0.271595678286722
-3.7421875 0.264502625596825
-3.7265625 0.258767816926006
-3.7109375 0.254210254059327
-3.6953125 0.250689715242324
-3.6796875 0.248097221132611
-3.6640625 0.246348217818717
-3.6484375 0.245377640738913
-3.6328125 0.245136309720482
